Title,Authors,Year,DOI,URL,Abstract
Landslide detection in the Himalayas using machine learning algorithms and U-Net,"Sansar Raj Meena, Lucas Pedrosa Soares, Carlos Henrique Grohmann, C.J. van Westen, Kushanav Bhuyan, R. P. Singh, Mario Floris, Filippo Catani",2022,https://doi.org/10.1007/s10346-022-01861-3,https://openalex.org/W4213060692,"Abstract Event-based landslide inventories are essential sources to broaden our understanding of the causal relationship between triggering events and the occurring landslides. Moreover, detailed inventories are crucial for the succeeding phases of landslide risk studies like susceptibility and hazard assessment. The openly available inventories differ in the quality and completeness levels. Event-based landslide inventories are created based on manual interpretation, and there can be significant differences in the mapping preferences among interpreters. To address this issue, we used two different datasets to analyze the potential of U-Net and machine learning approaches for automated landslide detection in the Himalayas. Dataset-1 is composed of five optical bands from the RapidEye satellite imagery. Dataset-2 is composed of the RapidEye optical data, and ALOS-PALSAR derived topographical data. We used a small dataset consisting of 239 samples acquired from several training zones and one testing zone to evaluate our models’ performance using the fully convolutional U-Net model, Support Vector Machines (SVM), K-Nearest Neighbor, and the Random Forest (RF). We created thirty-two different maps to evaluate and understand the implications of different sample patch sizes and their effect on the accuracy of landslide detection in the study area. The results were then compared against the manually interpreted inventory compiled using fieldwork and visual interpretation of the RapidEye satellite image. We used accuracy assessment metrics such as F1-score, Precision, Recall, and Mathews Correlation Coefficient (MCC). In the context of the Nepali Himalayas, employing RapidEye images and machine learning models, a viable patch size was investigated. The U-Net model trained with 128 × 128 pixel patch size yields the best MCC results (76.59%) with the dataset-1. The added information from the digital elevation model benefited the overall detection of landslides. However, it does not improve the model’s overall accuracy but helps differentiate human settlement areas and river sand bars. In this study, the U-Net achieved slightly better results than other machine learning approaches. Although it can depend on architecture of the U-Net model and the complexity of the geographical features in the imagery, the U-Net model is still preliminary in the domain of landslide detection. There is very little literature available related to the use of U-Net for landslide detection. This study is one of the first efforts of using U-Net for landslide detection in the Himalayas. Nevertheless, U-Net has the potential to improve further automated landslide detection in the future for varied topographical and geomorphological scenes."
"A Comprehensive Assessment of XGBoost Algorithm for Landslide Susceptibility Mapping in the Upper Basin of Ataturk Dam, Turkey","R. Can, Sultan Kocaman, Candan Gökçeoğlu",2021,https://doi.org/10.3390/app11114993,https://openalex.org/W3170215261,"The success rate in landslide susceptibility mapping efforts increased with the advancements in machine learning algorithms and the availability of geospatial data with high spatial and temporal resolutions. Existing data-driven susceptibility mapping models are not globally applicable due to the high variability of landslide conditioning parameters and the limitations in the availability of up-to-date and accurate data. Among numerous applications, landslide susceptibility maps are essential for site selection and health monitoring of engineering structures, such as dams, for increasing their lifetime and to prevent from disastrous events caused by the damages. In this study, landslide susceptibility mapping performance of XGBoost algorithm was evaluated in a landslide-prone area in the upper basin of Ataturk Dam, which is a prime investment located in the southeast of Turkey. The study area has a size of 2718.7 km2 with an elevation difference of ca. 2000 m and contains 27 lithological units. EU-DEM v1.1 from the Copernicus Programme was used to derive the geomorphological features. High classification accuracy with area under curve value of 0.96 could be obtained from the XGBoost algorithm. According to the results, the main factors controlling the landslides in the study area are the lithology, altitude and topographic wetness index."
"Comparison of Random Forest Model and Frequency Ratio Model for Landslide Susceptibility Mapping (LSM) in Yunyang County (Chongqing, China)","Yue Wang, Deliang Sun, Haijia Wen, Hong Zhang, Fengtai Zhang",2020,https://doi.org/10.3390/ijerph17124206,https://openalex.org/W3035067366,"To compare the random forest (RF) model and the frequency ratio (FR) model for landslide susceptibility mapping (LSM), this research selected Yunyang Country as the study area for its frequent natural disasters; especially landslides. A landslide inventory was built by historical records; satellite images; and extensive field surveys. Subsequently; a geospatial database was established based on 987 historical landslides in the study area. Then; all the landslides were randomly divided into two datasets: 70% of them were used as the training dataset and 30% as the test dataset. Furthermore; under five primary conditioning factors (i.e., topography factors; geological factors; environmental factors; human engineering activities; and triggering factors), 22 secondary conditioning factors were selected to form an evaluation factor library for analyzing the landslide susceptibility. On this basis; the RF model training and the FR model mathematical analysis were performed; and the established models were used for the landslide susceptibility simulation in the entire area of Yunyang County. Next; based on the analysis results; the susceptibility maps were divided into five classes: very low; low; medium; high; and very high. In addition; the importance of conditioning factors was ranked and the influence of landslides was explored by using the RF model. The area under the curve (AUC) value of receiver operating characteristic (ROC) curve; precision; accuracy; and recall ratio were used to analyze the predictive ability of the above two LSM models. The results indicated a difference in the performances between the two models. The RF model (AUC = 0.988) performed better than the FR model (AUC = 0.716). Moreover; compared with the FR model; the RF model showed a higher coincidence degree between the areas in the high and the very low susceptibility classes; on the one hand; and the geographical spatial distribution of historical landslides; on the other hand. Therefore; it was concluded that the RF model was more suitable for landslide susceptibility evaluation in Yunyang County; because of its significant model performance; reliability; and stability. The outcome also provided a theoretical basis for application of machine learning techniques (e.g., RF) in landslide prevention; mitigation; and urban planning; so as to deliver an adequate response to the increasing demand for effective and low-cost tools in landslide susceptibility assessments."
Landslide susceptibility prediction using slope unit-based machine learning models considering the heterogeneity of conditioning factors,"Zhilu Chang, Filippo Catani, Faming Huang, Gengzhe Liu, Sansar Raj Meena, Jinsong Huang, Chuangbing Zhou",2022,https://doi.org/10.1016/j.jrmge.2022.07.009,https://openalex.org/W4293246595,"To perform landslide susceptibility prediction (LSP), it is important to select appropriate mapping unit and landslide-related conditioning factors. The efficient and automatic multi-scale segmentation (MSS) method proposed by the authors promotes the application of slope units. However, LSP modeling based on these slope units has not been performed. Moreover, the heterogeneity of conditioning factors in slope units is neglected, leading to incomplete input variables of LSP modeling. In this study, the slope units extracted by the MSS method are used to construct LSP modeling, and the heterogeneity of conditioning factors is represented by the internal variations of conditioning factors within slope unit using the descriptive statistics features of mean, standard deviation and range. Thus, slope units-based machine learning models considering internal variations of conditioning factors (variant slope-machine learning) are proposed. The Chongyi County is selected as the case study and is divided into 53,055 slope units. Fifteen original slope unit-based conditioning factors are expanded to 38 slope unit-based conditioning factors through considering their internal variations. Random forest (RF) and multi-layer perceptron (MLP) machine learning models are used to construct variant Slope-RF and Slope-MLP models. Meanwhile, the Slope-RF and Slope-MLP models without considering the internal variations of conditioning factors, and conventional grid units-based machine learning (Grid-RF and MLP) models are built for comparisons through the LSP performance assessments. Results show that the variant Slope-machine learning models have higher LSP performances than Slope-machine learning models; LSP results of variant Slope-machine learning models have stronger directivity and practical application than Grid-machine learning models. It is concluded that slope units extracted by MSS method can be appropriate for LSP modeling, and the heterogeneity of conditioning factors within slope units can more comprehensively reflect the relationships between conditioning factors and landslides. The research results have important reference significance for land use and landslide prevention."
Shallow Landslide Susceptibility Mapping by Random Forest Base Classifier and Its Ensembles in a Semi-Arid Region of Iran,"Viet‐Ha Nhu, Ataollah Shirzadi, Himan Shahabi, Wei Chen, John J. Clague, Marten Geertsema, Abolfazl Jaafari, Mohammadtaghi Avand, Shaghayegh Miraki, Davood Talebpour Asl, Binh Thai Pham, Baharin Bin Ahmad, Saro Lee",2020,https://doi.org/10.3390/f11040421,https://openalex.org/W3016224890,"We generated high-quality shallow landslide susceptibility maps for Bijar County, Kurdistan Province, Iran, using Random Forest (RAF), an ensemble computational intelligence method and three meta classifiers—Bagging (BA, BA-RAF), Random Subspace (RS, RS-RAF), and Rotation Forest (RF, RF-RAF). Modeling and validation were done on 111 shallow landslide locations using 20 conditioning factors tested by the Information Gain Ratio (IGR) technique. We assessed model performance with statistically based indexes, including sensitivity, specificity, accuracy, kappa, root mean square error (RMSE), and area under the receiver operatic characteristic curve (AUC). All four machine learning models that we tested yielded excellent goodness-of-fit and prediction accuracy, but the RF-RAF ensemble model (AUC = 0.936) outperformed the BA-RAF, RS-RAF (AUC = 0.907), and RAF (AUC = 0.812) models. The results also show that the Random Forest model significantly improved the predictive capability of the RAF-based classifier and, therefore, can be considered as a useful and an effective tool in regional shallow landslide susceptibility mapping."
Improving Spatial Agreement in Machine Learning-Based Landslide Susceptibility Mapping,"Mohammed Sarfaraz Gani Adnan, Md Salman Rahman, Nahian Ahmed, Bayes Ahmed, Md. Fazleh Rabbi, Rashedur M. Rahman",2020,https://doi.org/10.3390/rs12203347,https://openalex.org/W3107988978,"Despite yielding considerable degrees of accuracy in landslide predictions, the outcomes of different landslide susceptibility models are prone to spatial disagreement; and therefore, uncertainties. Uncertainties in the results of various landslide susceptibility models create challenges in selecting the most suitable method to manage this complex natural phenomenon. This study aimed to propose an approach to reduce uncertainties in landslide prediction, diagnosing spatial agreement in machine learning-based landslide susceptibility maps. It first developed landslide susceptibility maps of Cox’s Bazar district of Bangladesh, applying four machine learning algorithms: K-Nearest Neighbor (KNN), Multi-Layer Perceptron (MLP), Random Forest (RF), and Support Vector Machine (SVM), featuring hyperparameter optimization of 12 landslide conditioning factors. The results of all the four models yielded very high prediction accuracy, with the area under the curve (AUC) values range between 0.93 to 0.96. The assessment of spatial agreement of landslide predictions showed that the pixel-wise correlation coefficients of landslide probability between various models range from 0.69 to 0.85, indicating the uncertainty in predicted landslides by various models, despite their considerable prediction accuracy. The uncertainty was addressed by establishing a Logistic Regression (LR) model, incorporating the binary landslide inventory data as the dependent variable and the results of the four landslide susceptibility models as independent variables. The outcomes indicated that the RF model had the highest influence in predicting the observed landslide locations, followed by the MLP, SVM, and KNN models. Finally, a combined landslide susceptibility map was developed by integrating the results of the four machine learning-based landslide predictions. The combined map resulted in better spatial agreement (correlation coefficients range between 0.88 and 0.92) and greater prediction accuracy (0.97) compared to the individual models. The modelling approach followed in this study would be useful in minimizing uncertainties of various methods and improving landslide predictions."
Comparative analysis of gradient boosting algorithms for landslide susceptibility mapping,Emrehan Kutluğ Şahin,2020,https://doi.org/10.1080/10106049.2020.1831623,https://openalex.org/W3092049673,"The aim of the study is to compare four recent gradient boosting algorithms named as Gradient Boosting Machine (GBM), Categorical Boosting (CatBoost), Extreme Gradient Boosting (XGBoost), and Light Gradient Boosting Machine (LightGBM) for modelling landslide susceptibility (LS). In the first step of the study, the geodatabase including landslide inventory map and landslide conditioning factors was constructed. In the second step, chi-square (CHI) statistic-based feature selection (FS) technique was utilized to compute the importance of the landslide causative factors. In the third step, tree-based ensemble learning algorithms were applied to predict the potential distribution of landslide susceptibility. Also, the prediction performance of ensemble methods was compared to that of Random Forest (RF) ensemble method. Finally, the prediction capabilities of the methods were assessed using overall accuracy (Acc), area under the receiver operating characteristic curve (AUC), kappa index, root mean square error (RMSE), and F score measures. In order to further evaluation, the McNemar's test was utilized to assess statistical significance in the differences between the four gradient boosting models. The accuracy results indicated that the CatBoost model had the highest prediction capability (Acc= 0.8503 and AUC= 0.8975), followed by the XGBoost (Acc= 0.8336 and AUC= 0.8860), the LightGBM (Acc= 0.8244 and AUC= 0.8796) and the GBM (Acc= 0.8080 and AUC= 0.8685). On the other hand, the estimated accuracy measures considered in this study showed that the RF method had the lowest prediction capability of compared the others. Although the individual performances of the methods were found to be acceptable level, the CatBoost method showed the superior performance compared to others with respect to the AUC and Acc values estimated in this study. The results of the study confirmed that the relatively new ensemble learning techniques were efficient and robust for producing LS maps and furthermore, it is probably that these algorithms will be preferred more often in the future studies due to their robustness."
"A comparison among fuzzy multi-criteria decision making, bivariate, multivariate and machine learning models in landslide susceptibility mapping","Quoc Bao Pham, Yacine Achour, Sk Ajim Ali, Farhana Parvin, Matej Vojtek, Jana Vojteková, Nadhir Al‐Ansari, A.L. Achu, Romulus Costache, Khaled Mohamed Khedher, Duong Tran Anh",2021,https://doi.org/10.1080/19475705.2021.1944330,https://openalex.org/W3180662526,"Landslides are dangerous events which threaten both human life and property. The study aims to analyze the landslide susceptibility (LS) in the Kysuca river basin, Slovakia. For this reason, previous landslide events were analyzed with 16 landslide conditioning factors. Landslide inventory was divided into training (70% of landslide locations) and validating dataset (30% of landslide locations). The heuristic approach of Fuzzy Decision Making Trial and Evaluation Laboratory (FDEMATEL)-Analytic Network Process (ANP) was applied first, followed by bivariate Frequency Ratio (FR), multivariate Logistic Regression (LR), Random Forest Classifier (RFC), Naïve Bayes Classifier (NBC) and Extreme Gradient Boosting (XGBoost), respectively. The results showed that 52.2%, 36.5%, 40.7%, 50.6%, 43.6% and 40.3% of the total basin area had very high to high LS corresponding to FDEMATEL-ANP, FR, LR, RFC, NBC and XGBoost model, respectively. The analysis revealed that RFC was the most accurate model (overall accuracy of 98.3% and AUC of 97.0%). Besides, the heuristic approach of FDEMATEL-ANP model (overall accuracy of 93.8% and AUC of 92.4%) had better prediction capability than bivariate FR (overall accuracy of 86.9% and AUC of 86.1%), multivariate LR (overall accuracy of 90.5% and AUC of 91.2%), machine learning NBC (overall accuracy of 76.3% and AUC of 90.9%) and even deep learning XGBoost (overall accuracy of 92.3% and AUC of 87.1%) models. The study revealed that the FDEMATEL-ANP outweighed the NBC and XGBoost machine learning models, which suggests that heuristic methods should be tested out before directly applying machine learning models."
A machine learning framework for multi-hazards modeling and mapping in a mountainous area,"Saleh Yousefi, Hamid Reza Pourghasemi, Sayed Naeim Emami, Soheila Pouyan, Saeedeh Eskandari, John P. Tiefenbacher",2020,https://doi.org/10.1038/s41598-020-69233-2,https://openalex.org/W3044200916,"Abstract This study sought to produce an accurate multi-hazard risk map for a mountainous region of Iran. The study area is in southwestern Iran. The region has experienced numerous extreme natural events in recent decades. This study models the probabilities of snow avalanches, landslides, wildfires, land subsidence, and floods using machine learning models that include support vector machine (SVM), boosted regression tree (BRT), and generalized linear model (GLM). Climatic, topographic, geological, social, and morphological factors were the main input variables used. The data were obtained from several sources. The accuracies of GLM, SVM, and functional discriminant analysis (FDA) models indicate that SVM is the most accurate for predicting landslides, land subsidence, and flood hazards in the study area. GLM is the best algorithm for wildfire mapping, and FDA is the most accurate model for predicting snow avalanche risk. The values of AUC (area under curve) for all five hazards using the best models are greater than 0.8, demonstrating that the model’s predictive abilities are acceptable. A machine learning approach can prove to be very useful tool for hazard management and disaster mitigation, particularly for multi-hazard modeling. The predictive maps produce valuable baselines for risk management in the study area, providing evidence to manage future human interaction with hazards."
Evaluation of multi-hazard map produced using MaxEnt machine learning technique,"Narges Javidan, Ataollah Kavian, Hamid Reza Pourghasemi, Christian Conoscenti, Zeinab Jafarian, Jesús Rodrigo‐Comino",2021,https://doi.org/10.1038/s41598-021-85862-7,https://openalex.org/W3139151486,"Abstract Natural hazards are diverse and uneven in time and space, therefore, understanding its complexity is key to save human lives and conserve natural ecosystems. Reducing the outputs obtained after each modelling analysis is key to present the results for stakeholders, land managers and policymakers. So, the main goal of this survey was to present a method to synthesize three natural hazards in one multi-hazard map and its evaluation for hazard management and land use planning. To test this methodology, we took as study area the Gorganrood Watershed, located in the Golestan Province (Iran). First, an inventory map of three different types of hazards including flood, landslides, and gullies was prepared using field surveys and different official reports. To generate the susceptibility maps, a total of 17 geo-environmental factors were selected as predictors using the MaxEnt (Maximum Entropy) machine learning technique. The accuracy of the predictive models was evaluated by drawing receiver operating characteristic-ROC curves and calculating the area under the ROC curve-AUCROC. The MaxEnt model not only implemented superbly in the degree of fitting, but also obtained significant results in predictive performance. Variables importance of the three studied types of hazards showed that river density, distance from streams, and elevation were the most important factors for flood, respectively. Lithological units, elevation, and annual mean rainfall were relevant for detecting landslides. On the other hand, annual mean rainfall, elevation, and lithological units were used for gully erosion mapping in this study area. Finally, by combining the flood, landslides, and gully erosion susceptibility maps, an integrated multi-hazard map was created. The results demonstrated that 60% of the area is subjected to hazards, reaching a proportion of landslides up to 21.2% in the whole territory. We conclude that using this type of multi-hazard map may be a useful tool for local administrators to identify areas susceptible to hazards at large scales as we demonstrated in this research."
A comprehensive review of machine learning‐based methods in landslide susceptibility mapping,"Songlin Liu, Luqi Wang, Wengang Zhang, Yuwei He, Pijush Samui",2023,https://doi.org/10.1002/gj.4666,https://openalex.org/W4313453165,"Landslide susceptibility mapping (LSM) has been widely used as an important reference for development and construction planning to mitigate the potential social‐eco impact caused by landslides. Originally, most of those maps were generated by the judgements of experts, which is time‐consuming and laborious, and whose accuracy is difficult to be quantified because of the subjective effects. With the development of machine learning algorithms and the methods of data collection, big data and artificial intelligence have now been popularized in this field, significantly improving mapping accuracy and efficiency. Various machine learning‐based methods, mainly including conventional machine learning, deep learning, and transfer learning have been applied and compared in LSM in different areas by previous researchers. Nevertheless, none of them can be effective in all cases. Although deep learning‐based methods were proven more accurate than conventional machine learning‐based methods in most data‐rich situations, the latter is sometimes more popularly used in LSM, as there is not that much data in this field to train a deep learning network perfectly. In a more rigorous situation when there is very limited data, transfer learning‐based approaches are applied by several researchers, which have contributed to improve the workability and the accuracy of LSM in data‐limited areas. Such technical explosion has promoted the application of landslide susceptibility maps, thus contributing to mitigating the social‐eco impact associated with landslides. This paper comprehensively reviews the whole process of generating landslide susceptibility maps based on machine learning methods, introduces and compares the commonly used machine learning methods, and discusses the topics for future research."
An interpretable model for the susceptibility of rainfall-induced shallow landslides based on SHAP and XGBoost,"Xinzhi Zhou, Haijia Wen, Ziwei Li, Hui Zhang, Wengang Zhang",2022,https://doi.org/10.1080/10106049.2022.2076928,https://openalex.org/W4280525102,"The machine-learning ""black box"" models, which lack interpretability, have limited application in landslide susceptibility mapping. To interpret the black-box models, some interpretable machine learning algorithms have been proposed recently. Among them is SHaply Additive ExPlanation (SHAP), which has attracted much attention because of its ease of operation and comprehensiveness. In this study, a novel interpretable model based on SHAP and XGBoost is proposed to interpret landslides susceptibility evaluation at global and local levels. The established evaluation model provided 0.75 accuracy and 0.83 AUC value for the test sets. The global interpretation shows that the peak rainfall intensity and elevation are the dominant factors that influence the occurrence of landslides in the study area. The combination of local interpretation and field investigations can provide a comprehensive framework for evaluating designated landslides, and it can also be used as a reference for preventing and managing the hazards of landslides."
Decision tree based ensemble machine learning approaches for landslide susceptibility mapping,"Alireza Arabameri, Subodh Chandra Pal, Fatemeh Rezaie, Rabin Chakrabortty, Asish Saha, Thomas Blaschke, Mariano Di Napoli, Omid Ghorbanzadeh, Phuong Thao Thi Ngo",2021,https://doi.org/10.1080/10106049.2021.1892210,https://openalex.org/W3133557031,"The concept of leveraging the predictive capacity of predisposing factors for landslide susceptibility (LS) modeling has been continuously improved in recent work focusing on computational and machine learning algorithms. This paper explores the predictive capacity of different approaches to LS modelling using artificial intelligence. The key objective of this study is to estimate a LS map for the Taleghan-Alamut basin of Iran using Credal Decision Tree (CDT)-based (i.e. CDT-Bagging, CDT-Multiboost and CDT-SubSpace) hybrid machine learning approaches, which are state-of-the-art soft computing approaches that are hardly ever utilized in the assessment of LS. In this study, we used eighteen landslide predisposing factors (LPFs) that we considered to be the most important local morphological and geo-environmental factors influencing the occurrence of landslides. We calculated the significance of each of the LPFs in the landslide susceptibility assessment using the Random Forest Method. We also employed the Receiver Operating Characteristic curve, precision, performance, map robustness measurement and selection of the best-fitting models. The results shows that, compared to the other models, the CDT-Multiboost is the excellent model in this perspective with an average area under curve (AUC) of 0.993 based on a 4-fold cross-validation. We, therefore, consider the CDT-Multiboost models to be an effective method for improving spatial prediction of LS where landslide scarps or bodies are not clearly identified during the preparation of landslide inventory maps. Therefore, it will be helpful for preparing future landslide inventory maps and mitigate landslide damages."
A new strategy to map landslides with a generalized convolutional neural network,"Nikhil Prakash, Andrea Manconi, Simon Loew",2021,https://doi.org/10.1038/s41598-021-89015-8,https://openalex.org/W3158723639,"Abstract Rapid mapping of event landslides is crucial to identify the areas affected by damages as well as for effective disaster response. Traditionally, such maps are generated with visual interpretation of remote sensing imagery (manned/unmanned airborne systems or spaceborne sensors) and/or using pixel-based and object-based methods exploiting data-intensive machine learning algorithms. Recent works have explored the use of convolutional neural networks (CNN), a deep learning algorithm, for mapping landslides from remote sensing data. These methods follow a standard supervised learning workflow that involves training a model using a landslide inventory covering a relatively small area. The trained model is then used to predict landslides in the surrounding regions. Here, we propose a new strategy, i.e., a progressive CNN training relying on combined inventories to build a generalized model that can be applied directly to a new, unexplored area. We first prove the effectiveness of CNNs by training and validating on event landslides inventories in four regions after earthquakes and/or extreme meteorological events. Next, we use the trained CNNs to map landslides triggered by new events spread across different geographic regions. We found that CNNs trained on a combination of inventories have a better generalization performance, with a bias towards high precision and low recall scores. In our tests, the combined training model achieved the highest (Matthews correlation coefficient) MCC score of 0.69 when mapping landslides in new unseen regions. The mapping was done on images from different optical sensors, resampled to a spatial resolution of 6 m, 10 m, and 30 m. Despite a slightly reduced performance, the main advantage of combined training is to overcome the requirement of a local inventory for training a new deep learning model. This implementation can facilitate automated pipelines providing fast response for the generation of landslide maps in the post-disaster phase. In this study, the study areas were selected from seismically active zones with a high hydrological hazard distribution and vegetation coverage. Hence, future works should also include regions from less vegetated geographic locations."
Data-Driven Landslide Nowcasting at the Global Scale,"Thomas Stanley, Dalia Kirschbaum, Garrett Benz, Robert Emberson, Pukar Amatya, William Medwedeff, Marin K. Clark",2021,https://doi.org/10.3389/feart.2021.640043,https://openalex.org/W3164108078,"Landslides affect nearly every country in the world each year. To better understand this global hazard, the Landslide Hazard Assessment for Situational Awareness (LHASA) model was developed previously. LHASA version 1 combines satellite precipitation estimates with a global landslide susceptibility map to produce a gridded map of potentially hazardous areas from 60° North-South every 3 h. LHASA version 1 categorizes the world’s land surface into three ratings: high, moderate, and low hazard with a single decision tree that first determines if the last seven days of rainfall were intense, then evaluates landslide susceptibility. LHASA version 2 has been developed with a data-driven approach. The global susceptibility map was replaced with a collection of explanatory variables, and two new dynamically varying quantities were added: snow and soil moisture. Along with antecedent rainfall, these variables modulated the response to current daily rainfall. In addition, the Global Landslide Catalog (GLC) was supplemented with several inventories of rainfall-triggered landslide events. These factors were incorporated into the machine-learning framework XGBoost, which was trained to predict the presence or absence of landslides over the period 2015–2018, with the years 2019–2020 reserved for model evaluation. As a result of these improvements, the new global landslide nowcast was twice as likely to predict the occurrence of historical landslides as LHASA version 1, given the same global false positive rate. Furthermore, the shift to probabilistic outputs allows users to directly manage the trade-off between false negatives and false positives, which should make the nowcast useful for a greater variety of geographic settings and applications. In a retrospective analysis, the trained model ran over a global domain for 5 years, and results for LHASA version 1 and version 2 were compared. Due to the importance of rainfall and faults in LHASA version 2, nowcasts would be issued more frequently in some tropical countries, such as Colombia and Papua New Guinea; at the same time, the new version placed less emphasis on arid regions and areas far from the Pacific Rim. LHASA version 2 provides a nearly real-time view of global landslide hazard for a variety of stakeholders."
Landslide4Sense: Reference Benchmark Data and Deep Learning Models for Landslide Detection,"Omid Ghorbanzadeh, Yonghao Xu, Pedram Ghamisi, Michael Kopp, David P. Kreil",2022,https://doi.org/10.1109/tgrs.2022.3215209,https://openalex.org/W4281707042,"This study introduces <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">Landslide4Sense</i> , a reference benchmark for landslide detection from remote sensing. The repository features 3,799 image patches fusing optical layers from Sentinel-2 sensors with the digital elevation model and slope layer derived from ALOS PALSAR. The added topographical information facilitates an accurate detection of landslide borders, which recent researches have shown to be challenging using optical data alone. The extensive data set supports deep learning (DL) studies in landslide detection and the development and validation of methods for the systematic update of landslide inventories. The benchmark data set has been collected at four different times and geographical locations: Iburi (September 2018), Kodagu (August 2018), Gorkha (April 2015), and Taiwan (August 2009). Each image pixel is labelled as belonging to a landslide or not, incorporating various sources and thorough manual annotation. We then evaluate the landslide detection performance of 11 state-of-the-art DL segmentation models: U-Net, ResU-Net, PSPNet, ContextNet, DeepLab-v2, DeepLab-v3+, FCN-8s, LinkNet, FRRN-A, FRRN-B, and SQNet. All models were trained from scratch on patches from one quarter of each study area and tested on independent patches from the other three quarters. Our experiments demonstrate that ResU-Net outperformed the other models for the landslide detection task. We make the multi-source landslide benchmark data (Landslide4Sense) and the tested DL models publicly available at https://www.iarai.ac.at/landslide4sense, establishing an important resource for remote sensing, computer vision, and machine learning communities in studies of image classification in general and applications to landslide detection in particular."
Landslide Susceptibility Prediction Modeling Based on Remote Sensing and a Novel Deep Learning Algorithm of a Cascade-Parallel Recurrent Neural Network,"Li Zhu, Liang-Hao Huang, Linyu Fan, Jinsong Huang, Faming Huang, Jiawu Chen, Zihe Zhang, Yuhao Wang",2020,https://doi.org/10.3390/s20061576,https://openalex.org/W3010924259,"Landslide susceptibility prediction (LSP) modeling is an important and challenging problem. Landslide features are generally uncorrelated or nonlinearly correlated, resulting in limited LSP performance when leveraging conventional machine learning models. In this study, a deep-learning-based model using the long short-term memory (LSTM) recurrent neural network and conditional random field (CRF) in cascade-parallel form was proposed for making LSPs based on remote sensing (RS) images and a geographic information system (GIS). The RS images are the main data sources of landslide-related environmental factors, and a GIS is used to analyze, store, and display spatial big data. The cascade-parallel LSTM-CRF consists of frequency ratio values of environmental factors in the input layers, cascade-parallel LSTM for feature extraction in the hidden layers, and cascade-parallel full connection for classification and CRF for landslide/non-landslide state modeling in the output layers. The cascade-parallel form of LSTM can extract features from different layers and merge them into concrete features. The CRF is used to calculate the energy relationship between two grid points, and the extracted features are further smoothed and optimized. As a case study, the cascade-parallel LSTM-CRF was applied to Shicheng County of Jiangxi Province in China. A total of 2709 landslide grid cells were recorded and 2709 non-landslide grid cells were randomly selected from the study area. The results show that, compared with existing main traditional machine learning algorithms, such as multilayer perception, logistic regression, and decision tree, the proposed cascade-parallel LSTM-CRF had a higher landslide prediction rate (positive predictive rate: 72.44%, negative predictive rate: 80%, total predictive rate: 75.67%). In conclusion, the proposed cascade-parallel LSTM-CRF is a novel data-driven deep learning model that overcomes the limitations of traditional machine learning algorithms and achieves promising results for making LSPs."
Landslide Susceptibility Mapping Using Machine Learning: A Literature Survey,"Moziihrii Ado, Khwairakpam Amitab, Arnab Kumar Maji, Elżbieta Jasińska, Radomír Goňo, Zbigniew Leonowicz, Michał Jasiński",2022,https://doi.org/10.3390/rs14133029,https://openalex.org/W4283592988,"Landslide is a devastating natural disaster, causing loss of life and property. It is likely to occur more frequently due to increasing urbanization, deforestation, and climate change. Landslide susceptibility mapping is vital to safeguard life and property. This article surveys machine learning (ML) models used for landslide susceptibility mapping to understand the current trend by analyzing published articles based on the ML models, landslide causative factors (LCFs), study location, datasets, evaluation methods, and model performance. Existing literature considered in this comprehensive survey is systematically selected using the ROSES protocol. The trend indicates a growing interest in the field. The choice of LCFs depends on data availability and case study location; China is the most studied location, and area under the receiver operating characteristic curve (AUC) is considered the best evaluation metric. Many ML models have achieved an AUC value &gt; 0.90, indicating high reliability of the susceptibility map generated. This paper also discusses the recently developed hybrid, ensemble, and deep learning (DL) models in landslide susceptibility mapping. Generally, hybrid, ensemble, and DL models outperform conventional ML models. Based on the survey, a few recommendations and future works which may help the new researchers in the field are also presented."
